dblp,wikidata
http://dblp.l3s.de/d2r/resource/authors/Pandjassarame_Kangueane,http://www.wikidata.org/entity/Q58378045
http://dblp.l3s.de/d2r/resource/authors/Christian_Clason,http://www.wikidata.org/entity/Q40101834
http://dblp.l3s.de/d2r/resource/authors/Carlos_M._Travieso,http://www.wikidata.org/entity/Q57423391
http://dblp.l3s.de/d2r/resource/authors/Christiaan_A._de_Leeuw,http://www.wikidata.org/entity/Q86860796
http://dblp.l3s.de/d2r/resource/authors/Danielle_Posthuma,http://www.wikidata.org/entity/Q21257977
http://dblp.l3s.de/d2r/resource/authors/Teresa_Onorati,http://www.wikidata.org/entity/Q56937851
http://dblp.l3s.de/d2r/resource/authors/Jordi_Bieger,http://www.wikidata.org/entity/Q83181437
http://dblp.l3s.de/d2r/resource/authors/Elena_Kiseleva,http://www.wikidata.org/entity/Q59660987
http://dblp.l3s.de/d2r/resource/authors/Larysa_Koriashkina,http://www.wikidata.org/entity/Q56989923
http://dblp.l3s.de/d2r/resource/authors/Robert_Molchanov,http://www.wikidata.org/entity/Q68205971
http://dblp.l3s.de/d2r/resource/authors/Anita_R._Maguire,http://www.wikidata.org/entity/Q39657849
http://dblp.l3s.de/d2r/resource/authors/Ashish_N._Doshi,http://www.wikidata.org/entity/Q82261302
http://dblp.l3s.de/d2r/resource/authors/Igor_R._Efimov,http://www.wikidata.org/entity/Q61143863
http://dblp.l3s.de/d2r/resource/authors/Joris_R._de_Groot,http://www.wikidata.org/entity/Q37831256
http://dblp.l3s.de/d2r/resource/authors/Ruben_Coronel,http://www.wikidata.org/entity/Q38643388
http://dblp.l3s.de/d2r/resource/authors/Bernhard_Schmierer,http://www.wikidata.org/entity/Q39052484
http://dblp.l3s.de/d2r/resource/authors/Jeremy_D._Murray,http://www.wikidata.org/entity/Q30530529
http://dblp.l3s.de/d2r/resource/authors/Yuhong_Tang,http://www.wikidata.org/entity/Q42174968
http://dblp.l3s.de/d2r/resource/authors/Chonggang_Xu,http://www.wikidata.org/entity/Q55188570
http://dblp.l3s.de/d2r/resource/authors/S._F._Carter,http://www.wikidata.org/entity/Q57001132
http://dblp.l3s.de/d2r/resource/authors/Maimon_C._Rose,http://www.wikidata.org/entity/Q85624327
http://dblp.l3s.de/d2r/resource/authors/R._Stephanie_Huang,http://www.wikidata.org/entity/Q80405643
http://dblp.l3s.de/d2r/resource/authors/Roland_A._Pache,http://www.wikidata.org/entity/Q80725862
http://dblp.l3s.de/d2r/resource/authors/Jose_Luis_Girela,http://www.wikidata.org/entity/Q62066834
http://dblp.l3s.de/d2r/resource/authors/Erkki_J._O._Soini,http://www.wikidata.org/entity/Q43225834
http://dblp.l3s.de/d2r/resource/authors/Bernd_Wemheuer,http://www.wikidata.org/entity/Q57297598
http://dblp.l3s.de/d2r/resource/authors/Hiren_J._Joshi,http://www.wikidata.org/entity/Q56439783
http://dblp.l3s.de/d2r/resource/authors/Christoph_Vorburger,http://www.wikidata.org/entity/Q41049406
http://dblp.l3s.de/d2r/resource/authors/Jane_S._Heyworth,http://www.wikidata.org/entity/Q56526318
http://dblp.l3s.de/d2r/resource/authors/Janet_F._Partridge,http://www.wikidata.org/entity/Q55299990
http://dblp.l3s.de/d2r/resource/authors/Per_Sunnerhagen,http://www.wikidata.org/entity/Q30361943
http://dblp.l3s.de/d2r/resource/authors/Robin_C._Allshire,http://www.wikidata.org/entity/Q21165769
http://dblp.l3s.de/d2r/resource/authors/Iain_M._Wallace,http://www.wikidata.org/entity/Q37393604
http://dblp.l3s.de/d2r/resource/authors/Jyh-Jang_Sun,http://www.wikidata.org/entity/Q64669447
http://dblp.l3s.de/d2r/resource/authors/Victor_E._Velculescu,http://www.wikidata.org/entity/Q7926425
http://dblp.l3s.de/d2r/resource/authors/Wai_Lok_Woo,http://www.wikidata.org/entity/Q83156086
http://dblp.l3s.de/d2r/resource/authors/Seok-Joong_Yun,http://www.wikidata.org/entity/Q43126231
http://dblp.l3s.de/d2r/resource/authors/Karl_Tuyls,http://www.wikidata.org/entity/Q58339339
http://dblp.l3s.de/d2r/resource/authors/Eamon_B._O%27Dea,http://www.wikidata.org/entity/Q59567047
http://dblp.l3s.de/d2r/resource/authors/Murat_Aytekin,http://www.wikidata.org/entity/Q83158048
http://dblp.l3s.de/d2r/resource/authors/Rasha_E._Boulos,http://www.wikidata.org/entity/Q85317493
http://dblp.l3s.de/d2r/resource/authors/Alfredo_Cuzzocrea,http://www.wikidata.org/entity/Q58493574
http://dblp.l3s.de/d2r/resource/authors/Addolorata_Marasco,http://www.wikidata.org/entity/Q57156220
http://dblp.l3s.de/d2r/resource/authors/Chiara_Benedetto,http://www.wikidata.org/entity/Q57338231
http://dblp.l3s.de/d2r/resource/authors/Gianni_Allais,http://www.wikidata.org/entity/Q56423435
http://dblp.l3s.de/d2r/resource/authors/Paulo_Roberto_Benchimol-Barbosa,http://www.wikidata.org/entity/Q51696618
http://dblp.l3s.de/d2r/resource/authors/Laetitia_Canini,http://www.wikidata.org/entity/Q59680170
http://dblp.l3s.de/d2r/resource/authors/Anthony_Herrel,http://www.wikidata.org/entity/Q30518178
http://dblp.l3s.de/d2r/resource/authors/Cheryl_A._Olman,http://www.wikidata.org/entity/Q51704458
http://dblp.l3s.de/d2r/resource/authors/Hareton_Leung,http://www.wikidata.org/entity/Q83614397
http://dblp.l3s.de/d2r/resource/authors/Christian_Burgers,http://www.wikidata.org/entity/Q84911483
http://dblp.l3s.de/d2r/resource/authors/Thierry_Bouwmans,http://www.wikidata.org/entity/Q57476197
http://dblp.l3s.de/d2r/resource/authors/Yuichi_Goto,http://www.wikidata.org/entity/Q62677760
http://dblp.l3s.de/d2r/resource/authors/Antoine_Bigomokero_Bagula,http://www.wikidata.org/entity/Q59003900
http://dblp.l3s.de/d2r/resource/authors/Franz_Baader,http://www.wikidata.org/entity/Q92729
http://dblp.l3s.de/d2r/resource/authors/Yuri_L._Orlov,http://www.wikidata.org/entity/Q41050675
http://dblp.l3s.de/d2r/resource/authors/Debasree_Sarkar,http://www.wikidata.org/entity/Q59705848
http://dblp.l3s.de/d2r/resource/authors/Ernesto_Damiani,http://www.wikidata.org/entity/Q24901829
http://dblp.l3s.de/d2r/resource/authors/Marco_Anisetti,http://www.wikidata.org/entity/Q83519498
http://dblp.l3s.de/d2r/resource/authors/Paolo_Ceravolo,http://www.wikidata.org/entity/Q58289877
http://dblp.l3s.de/d2r/resource/authors/Geert_J._S._Litjens,http://www.wikidata.org/entity/Q48542387
http://dblp.l3s.de/d2r/resource/authors/Leo_Roberts,http://www.wikidata.org/entity/Q84081157
http://dblp.l3s.de/d2r/resource/authors/Nik_Swoboda,http://www.wikidata.org/entity/Q84081158
http://dblp.l3s.de/d2r/resource/authors/Gustavo_Olague,http://www.wikidata.org/entity/Q51934055
http://dblp.l3s.de/d2r/resource/authors/Arti_Ahluwalia,http://www.wikidata.org/entity/Q42771096
http://dblp.l3s.de/d2r/resource/authors/Lucia_Billeci,http://www.wikidata.org/entity/Q83270632
http://dblp.l3s.de/d2r/resource/authors/Jae-Young_Pyun,http://www.wikidata.org/entity/Q60976632
http://dblp.l3s.de/d2r/resource/authors/David_P._A._Corney,http://www.wikidata.org/entity/Q56112084
http://dblp.l3s.de/d2r/resource/authors/Paul_Wilkin,http://www.wikidata.org/entity/Q54542749
http://dblp.l3s.de/d2r/resource/authors/Fabrizio_Consorti,http://www.wikidata.org/entity/Q86927646
http://dblp.l3s.de/d2r/resource/authors/Pablo_Hernandez-Leal,http://www.wikidata.org/entity/Q61478300
http://dblp.l3s.de/d2r/resource/authors/Erika_Gyengesi,http://www.wikidata.org/entity/Q57363775
http://dblp.l3s.de/d2r/resource/authors/Gabriela_Ochoa,http://www.wikidata.org/entity/Q51370983
http://dblp.l3s.de/d2r/resource/authors/Philippe_J._Giabbanelli,http://www.wikidata.org/entity/Q59192794
http://dblp.l3s.de/d2r/resource/authors/Yang-Ming_Zhu,http://www.wikidata.org/entity/Q51323098
http://dblp.l3s.de/d2r/resource/authors/Daniel_Schuetzmann,http://www.wikidata.org/entity/Q83014318
http://dblp.l3s.de/d2r/resource/authors/Frank_Rosenbauer,http://www.wikidata.org/entity/Q77584170
http://dblp.l3s.de/d2r/resource/authors/R._T._Noel_Gibney,http://www.wikidata.org/entity/Q58621178
http://dblp.l3s.de/d2r/resource/authors/Thomas_D._Niehaus,http://www.wikidata.org/entity/Q83224219
http://dblp.l3s.de/d2r/resource/authors/Ian_Spence,http://www.wikidata.org/entity/Q42541461
http://dblp.l3s.de/d2r/resource/authors/Mahmoud_M._Ibrahim,http://www.wikidata.org/entity/Q60627691
http://dblp.l3s.de/d2r/resource/authors/Eduardo_Fontana,http://www.wikidata.org/entity/Q86684277
http://dblp.l3s.de/d2r/resource/authors/Lucy_A._Suchman,http://www.wikidata.org/entity/Q57913893
http://dblp.l3s.de/d2r/resource/authors/Christian_Rainer_Wirtz,http://www.wikidata.org/entity/Q48380387
http://dblp.l3s.de/d2r/resource/authors/Jan_Michiels,http://www.wikidata.org/entity/Q39898187
http://dblp.l3s.de/d2r/resource/authors/Nitin_Jain,http://www.wikidata.org/entity/Q62066797
http://dblp.l3s.de/d2r/resource/authors/Eric_A._Pierce,http://www.wikidata.org/entity/Q37385160
http://dblp.l3s.de/d2r/resource/authors/Pedro_Guedes_de_Oliveira,http://www.wikidata.org/entity/Q72701009
http://dblp.l3s.de/d2r/resource/authors/Zindoga_Mukandavire,http://www.wikidata.org/entity/Q57303470
http://dblp.l3s.de/d2r/resource/authors/Warren_Mansell,http://www.wikidata.org/entity/Q39971687
http://dblp.l3s.de/d2r/resource/authors/Christine_Cong_Guo,http://www.wikidata.org/entity/Q37384962
http://dblp.l3s.de/d2r/resource/authors/Vinh_Thai_Nguyen,http://www.wikidata.org/entity/Q41544162
http://dblp.l3s.de/d2r/resource/authors/Jintu_Fan,http://www.wikidata.org/entity/Q51158332
http://dblp.l3s.de/d2r/resource/authors/Pascal_Wurtz,http://www.wikidata.org/entity/Q47291255
http://dblp.l3s.de/d2r/resource/authors/Thomas_Nyffeler,http://www.wikidata.org/entity/Q85468034
http://dblp.l3s.de/d2r/resource/authors/Ehsan_Forootan,http://www.wikidata.org/entity/Q57913012
http://dblp.l3s.de/d2r/resource/authors/Feliu_Maseras,http://www.wikidata.org/entity/Q42865936
http://dblp.l3s.de/d2r/resource/authors/Ron_Folman,http://www.wikidata.org/entity/Q59211024
http://dblp.l3s.de/d2r/resource/authors/Diana_Lucio-Arias,http://www.wikidata.org/entity/Q57591730
http://dblp.l3s.de/d2r/resource/authors/Anna_M._Bianchi,http://www.wikidata.org/entity/Q51903125
http://dblp.l3s.de/d2r/resource/authors/Eleonora_Maggioni,http://www.wikidata.org/entity/Q59693496
http://dblp.l3s.de/d2r/resource/authors/Erika_Molteni,http://www.wikidata.org/entity/Q41597866
http://dblp.l3s.de/d2r/resource/authors/Gianluigi_Reni,http://www.wikidata.org/entity/Q41597862
http://dblp.l3s.de/d2r/resource/authors/Heiko_Enderling,http://www.wikidata.org/entity/Q41047454
http://dblp.l3s.de/d2r/resource/authors/Fei_Qi,http://www.wikidata.org/entity/Q57843684
http://dblp.l3s.de/d2r/resource/authors/Barbara_Kronsteiner,http://www.wikidata.org/entity/Q41047888
http://dblp.l3s.de/d2r/resource/authors/Fani_Deligianni,http://www.wikidata.org/entity/Q84563409
http://dblp.l3s.de/d2r/resource/authors/Emanuela_Tullo,http://www.wikidata.org/entity/Q59286583
http://dblp.l3s.de/d2r/resource/authors/Ilaria_Fontana,http://www.wikidata.org/entity/Q59688592
http://dblp.l3s.de/d2r/resource/authors/Marcella_Guarino,http://www.wikidata.org/entity/Q47229865
http://dblp.l3s.de/d2r/resource/authors/Insoo_Koo,http://www.wikidata.org/entity/Q57902182
http://dblp.l3s.de/d2r/resource/authors/Fengqi_You,http://www.wikidata.org/entity/Q60064550
http://dblp.l3s.de/d2r/resource/authors/Donna_Shelley,http://www.wikidata.org/entity/Q81216213
http://dblp.l3s.de/d2r/resource/authors/Marc_N._Gourevitch,http://www.wikidata.org/entity/Q40258822
http://dblp.l3s.de/d2r/resource/authors/Laura_T._Germine,http://www.wikidata.org/entity/Q51934071
http://dblp.l3s.de/d2r/resource/authors/Geehoon_Chung,http://www.wikidata.org/entity/Q57009858
http://dblp.l3s.de/d2r/resource/authors/Claudia_Alteri,http://www.wikidata.org/entity/Q45720096
http://dblp.l3s.de/d2r/resource/authors/Ji_Soo_Yi,http://www.wikidata.org/entity/Q81515599
http://dblp.l3s.de/d2r/resource/authors/Christopher_A._Lipinski,http://www.wikidata.org/entity/Q20116474
http://dblp.l3s.de/d2r/resource/authors/Manuela_Sironi,http://www.wikidata.org/entity/Q56460432
http://dblp.l3s.de/d2r/resource/authors/Matteo_Cereda,http://www.wikidata.org/entity/Q61731764
http://dblp.l3s.de/d2r/resource/authors/Uberto_Pozzoli,http://www.wikidata.org/entity/Q42256701
http://dblp.l3s.de/d2r/resource/authors/Alberto_T._Gatta,http://www.wikidata.org/entity/Q57132964
http://dblp.l3s.de/d2r/resource/authors/Louise_H._Wong,http://www.wikidata.org/entity/Q85194469
http://dblp.l3s.de/d2r/resource/authors/Timothy_P._Levine,http://www.wikidata.org/entity/Q58876592
http://dblp.l3s.de/d2r/resource/authors/R._Andrew_Cameron,http://www.wikidata.org/entity/Q59667884
http://dblp.l3s.de/d2r/resource/authors/Yelena_Guller,http://www.wikidata.org/entity/Q86077555
http://dblp.l3s.de/d2r/resource/authors/Martin_T._Morgan,http://www.wikidata.org/entity/Q60662565
http://dblp.l3s.de/d2r/resource/authors/Gilles_Louppe,http://www.wikidata.org/entity/Q57417095
http://dblp.l3s.de/d2r/resource/authors/Crystal_D._Oberle,http://www.wikidata.org/entity/Q48539891
http://dblp.l3s.de/d2r/resource/authors/Henrik_Kaessmann,http://www.wikidata.org/entity/Q63980600
http://dblp.l3s.de/d2r/resource/authors/Carlos_Vilas,http://www.wikidata.org/entity/Q51289945
http://dblp.l3s.de/d2r/resource/authors/Tetsuya_Yoshinaga,http://www.wikidata.org/entity/Q46688115
http://dblp.l3s.de/d2r/resource/authors/Laura_Orsolini,http://www.wikidata.org/entity/Q60442819
http://dblp.l3s.de/d2r/resource/authors/Jun_Fan,http://www.wikidata.org/entity/Q64019294
http://dblp.l3s.de/d2r/resource/authors/Ian_C._Eperon,http://www.wikidata.org/entity/Q55137400
http://dblp.l3s.de/d2r/resource/authors/Ramana_Dodla,http://www.wikidata.org/entity/Q42918289
http://dblp.l3s.de/d2r/resource/authors/Konstantinos_Birkos,http://www.wikidata.org/entity/Q59431364
http://dblp.l3s.de/d2r/resource/authors/Andreas_D._Schenk,http://www.wikidata.org/entity/Q62268819
http://dblp.l3s.de/d2r/resource/authors/Sizhe_Xiao,http://www.wikidata.org/entity/Q41692311
http://dblp.l3s.de/d2r/resource/authors/Tin-Lap_Lee,http://www.wikidata.org/entity/Q39901547
http://dblp.l3s.de/d2r/resource/authors/Wai-Yee_Chan,http://www.wikidata.org/entity/Q64350507
http://dblp.l3s.de/d2r/resource/authors/Avi_Mendelsohn,http://www.wikidata.org/entity/Q57040215
http://dblp.l3s.de/d2r/resource/authors/Douglas_Martin,http://www.wikidata.org/entity/Q51027372
http://dblp.l3s.de/d2r/resource/authors/Natalie_A._Wyer,http://www.wikidata.org/entity/Q57052733
http://dblp.l3s.de/d2r/resource/authors/Olivier_Delaneau,http://www.wikidata.org/entity/Q82793012
http://dblp.l3s.de/d2r/resource/authors/Michael_J._Hill,http://www.wikidata.org/entity/Q56808659
http://dblp.l3s.de/d2r/resource/authors/John_T._McLaughlin,http://www.wikidata.org/entity/Q42828999
http://dblp.l3s.de/d2r/resource/authors/Tanya_J._Little,http://www.wikidata.org/entity/Q47504184
http://dblp.l3s.de/d2r/resource/authors/Brett_P._Lyons,http://www.wikidata.org/entity/Q55188984
http://dblp.l3s.de/d2r/resource/authors/Grant_D._Stentiford,http://www.wikidata.org/entity/Q42852182
http://dblp.l3s.de/d2r/resource/authors/Ioanna_Katsiadaki,http://www.wikidata.org/entity/Q42728567
http://dblp.l3s.de/d2r/resource/authors/John_B._Taggart,http://www.wikidata.org/entity/Q38590061
http://dblp.l3s.de/d2r/resource/authors/John_M._Herbert,http://www.wikidata.org/entity/Q46219771
http://dblp.l3s.de/d2r/resource/authors/Michael_J._Leaver,http://www.wikidata.org/entity/Q43234307
http://dblp.l3s.de/d2r/resource/authors/Olga_Hrydziuszko,http://www.wikidata.org/entity/Q59702161
http://dblp.l3s.de/d2r/resource/authors/Roger_J._Mullins,http://www.wikidata.org/entity/Q51761159
http://dblp.l3s.de/d2r/resource/authors/Andrzej_Sluzek,http://www.wikidata.org/entity/Q85184894
http://dblp.l3s.de/d2r/resource/authors/Jennifer_K._E._Steeves,http://www.wikidata.org/entity/Q58057835
http://dblp.l3s.de/d2r/resource/authors/Mindi_Zhao,http://www.wikidata.org/entity/Q56942998
http://dblp.l3s.de/d2r/resource/authors/Karlene_Ball,http://www.wikidata.org/entity/Q51945592
http://dblp.l3s.de/d2r/resource/authors/Michael_Marsiske,http://www.wikidata.org/entity/Q42660784
http://dblp.l3s.de/d2r/resource/authors/S._du_Plessis,http://www.wikidata.org/entity/Q47503567
http://dblp.l3s.de/d2r/resource/authors/Sarah_Kraeutner,http://www.wikidata.org/entity/Q86526718
http://dblp.l3s.de/d2r/resource/authors/Shaun_Boe,http://www.wikidata.org/entity/Q52147379
http://dblp.l3s.de/d2r/resource/authors/Karl_Inderfurth,http://www.wikidata.org/entity/Q58361558
http://dblp.l3s.de/d2r/resource/authors/Rene_Seiger,http://www.wikidata.org/entity/Q58423077
http://dblp.l3s.de/d2r/resource/authors/Maria_Vinaixa,http://www.wikidata.org/entity/Q52278264
http://dblp.l3s.de/d2r/resource/authors/Sara_Marsal,http://www.wikidata.org/entity/Q63353240
http://dblp.l3s.de/d2r/resource/authors/Xavier_Correig,http://www.wikidata.org/entity/Q53340599
http://dblp.l3s.de/d2r/resource/authors/Bryan_Piatkowski,http://www.wikidata.org/entity/Q58683034
http://dblp.l3s.de/d2r/resource/authors/Matt_Geisler,http://www.wikidata.org/entity/Q42483882
http://dblp.l3s.de/d2r/resource/authors/Karen_M._Kruger,http://www.wikidata.org/entity/Q85703635
http://dblp.l3s.de/d2r/resource/authors/Shyam_Mohan_Palapetta,http://www.wikidata.org/entity/Q56550245
http://dblp.l3s.de/d2r/resource/authors/Andrew_L._Feldman,http://www.wikidata.org/entity/Q42397592
http://dblp.l3s.de/d2r/resource/authors/Jordi_Brandts,http://www.wikidata.org/entity/Q59704351
http://dblp.l3s.de/d2r/resource/authors/Flavio_Ballante,http://www.wikidata.org/entity/Q58977791
http://dblp.l3s.de/d2r/resource/authors/Laura_Silvestri,http://www.wikidata.org/entity/Q57983182
http://dblp.l3s.de/d2r/resource/authors/Felipe_R._da_Silva,http://www.wikidata.org/entity/Q52354014
http://dblp.l3s.de/d2r/resource/authors/Henry_Heberle,http://www.wikidata.org/entity/Q57172300
http://dblp.l3s.de/d2r/resource/authors/Rosane_Minghim,http://www.wikidata.org/entity/Q58228385
http://dblp.l3s.de/d2r/resource/authors/Joerg_Doellinger,http://www.wikidata.org/entity/Q59689764
http://dblp.l3s.de/d2r/resource/authors/Shengpan_Lin,http://www.wikidata.org/entity/Q55207098
http://dblp.l3s.de/d2r/resource/authors/Chris_A._Helliwell,http://www.wikidata.org/entity/Q53498794
http://dblp.l3s.de/d2r/resource/authors/Peter_Humburg,http://www.wikidata.org/entity/Q55245621
http://dblp.l3s.de/d2r/resource/authors/Zeyneb_Kurt,http://www.wikidata.org/entity/Q57651908
http://dblp.l3s.de/d2r/resource/authors/Adam_P._Vogel,http://www.wikidata.org/entity/Q48801412
http://dblp.l3s.de/d2r/resource/authors/Dirk_Fey,http://www.wikidata.org/entity/Q41780909
http://dblp.l3s.de/d2r/resource/authors/Karl_John_Friston,http://www.wikidata.org/entity/Q6371926
http://dblp.l3s.de/d2r/resource/authors/Kandhasamy_Premalatha,http://www.wikidata.org/entity/Q86647576
http://dblp.l3s.de/d2r/resource/authors/Andrea_Telatin,http://www.wikidata.org/entity/Q43113695
http://dblp.l3s.de/d2r/resource/authors/Nengxiong_Xu,http://www.wikidata.org/entity/Q59912776
http://dblp.l3s.de/d2r/resource/authors/Justo_Lorenzo_Bermejo,http://www.wikidata.org/entity/Q40016324
http://dblp.l3s.de/d2r/resource/authors/Harry_Jubb,http://www.wikidata.org/entity/Q42822785
http://dblp.l3s.de/d2r/resource/authors/Wang-Xia_Wang,http://www.wikidata.org/entity/Q84077281
http://dblp.l3s.de/d2r/resource/authors/Mohammad_Zounemat-Kermani,http://www.wikidata.org/entity/Q87041522
http://dblp.l3s.de/d2r/resource/authors/Dieter_W._Fellner,http://www.wikidata.org/entity/Q1222945
http://dblp.l3s.de/d2r/resource/authors/Panagiotis_G._Kyrtatos,http://www.wikidata.org/entity/Q59294515
http://dblp.l3s.de/d2r/resource/authors/Patrizia_Ferretti,http://www.wikidata.org/entity/Q41953479
http://dblp.l3s.de/d2r/resource/authors/Ruey_Long_Cheu,http://www.wikidata.org/entity/Q86399917
http://dblp.l3s.de/d2r/resource/authors/Kazumi_Kasahara,http://www.wikidata.org/entity/Q86688472
http://dblp.l3s.de/d2r/resource/authors/Colin_A._Smith,http://www.wikidata.org/entity/Q63384801
http://dblp.l3s.de/d2r/resource/authors/Pontus_Johnson,http://www.wikidata.org/entity/Q57900980
http://dblp.l3s.de/d2r/resource/authors/Ulrik_Franke,http://www.wikidata.org/entity/Q67227462
http://dblp.l3s.de/d2r/resource/authors/Stefan_H._Heinemann,http://www.wikidata.org/entity/Q41817649
http://dblp.l3s.de/d2r/resource/authors/Antonin_Simunek,http://www.wikidata.org/entity/Q72299858
http://dblp.l3s.de/d2r/resource/authors/Huaqing_Wang,http://www.wikidata.org/entity/Q42769046
http://dblp.l3s.de/d2r/resource/authors/Jan_Felix_Evers,http://www.wikidata.org/entity/Q42842611
http://dblp.l3s.de/d2r/resource/authors/Jimena_Berni,http://www.wikidata.org/entity/Q61268419
http://dblp.l3s.de/d2r/resource/authors/Subhrakanti_Dey,http://www.wikidata.org/entity/Q59506114
http://dblp.l3s.de/d2r/resource/authors/Katherine_Koenig,http://www.wikidata.org/entity/Q81416358
http://dblp.l3s.de/d2r/resource/authors/Atul_Kakrana,http://www.wikidata.org/entity/Q86166809
http://dblp.l3s.de/d2r/resource/authors/Ludovic_Trinquart,http://www.wikidata.org/entity/Q37836849
http://dblp.l3s.de/d2r/resource/authors/Michail_Kovanis,http://www.wikidata.org/entity/Q58378656
http://dblp.l3s.de/d2r/resource/authors/Philippe_Ravaud,http://www.wikidata.org/entity/Q37368509
http://dblp.l3s.de/d2r/resource/authors/Tracy_Packiam_Alloway,http://www.wikidata.org/entity/Q45906399
http://dblp.l3s.de/d2r/resource/authors/Andrea_Moro_0003,http://www.wikidata.org/entity/Q57422358
http://dblp.l3s.de/d2r/resource/authors/Rosa_Manenti,http://www.wikidata.org/entity/Q58221699
http://dblp.l3s.de/d2r/resource/authors/Julien_Lamy,http://www.wikidata.org/entity/Q82050917
http://dblp.l3s.de/d2r/resource/authors/Przemyslaw_Musialski,http://www.wikidata.org/entity/Q60665869
http://dblp.l3s.de/d2r/resource/authors/Fabio_Solari,http://www.wikidata.org/entity/Q51099494
http://dblp.l3s.de/d2r/resource/authors/Amelia_Green,http://www.wikidata.org/entity/Q59683082
http://dblp.l3s.de/d2r/resource/authors/Richard_Kennaway,http://www.wikidata.org/entity/Q59369432
http://dblp.l3s.de/d2r/resource/authors/Brian_J._O%27Roak,http://www.wikidata.org/entity/Q52280100
http://dblp.l3s.de/d2r/resource/authors/Evan_A._Boyle,http://www.wikidata.org/entity/Q55459863
http://dblp.l3s.de/d2r/resource/authors/Paul_Glimcher,http://www.wikidata.org/entity/Q43145473
http://dblp.l3s.de/d2r/resource/authors/Craig_D._Murray,http://www.wikidata.org/entity/Q48494401
http://dblp.l3s.de/d2r/resource/authors/Emma_Patchick,http://www.wikidata.org/entity/Q56432436
http://dblp.l3s.de/d2r/resource/authors/Nathalie_Castells-Brooke,http://www.wikidata.org/entity/Q57986415
http://dblp.l3s.de/d2r/resource/authors/Sigfredo_Fuentes,http://www.wikidata.org/entity/Q52617912
http://dblp.l3s.de/d2r/resource/authors/Pablo_Vinuesa,http://www.wikidata.org/entity/Q38600779
http://dblp.l3s.de/d2r/resource/authors/Andrew_W._Dowsey,http://www.wikidata.org/entity/Q56449176
http://dblp.l3s.de/d2r/resource/authors/Scott_A._Rifkin,http://www.wikidata.org/entity/Q52662429
http://dblp.l3s.de/d2r/resource/authors/Arlindo_Silva,http://www.wikidata.org/entity/Q58865581
http://dblp.l3s.de/d2r/resource/authors/Kevin_Mulligan,http://www.wikidata.org/entity/Q56558524
http://dblp.l3s.de/d2r/resource/authors/Klaus_Nordhausen,http://www.wikidata.org/entity/Q52152019
http://dblp.l3s.de/d2r/resource/authors/Ana_Aguiar,http://www.wikidata.org/entity/Q59093629
http://dblp.l3s.de/d2r/resource/authors/Ainhoa_Berciano,http://www.wikidata.org/entity/Q54083366
http://dblp.l3s.de/d2r/resource/authors/Struan_F._A._Grant,http://www.wikidata.org/entity/Q56457855
http://dblp.l3s.de/d2r/resource/authors/Daniela_Haluza,http://www.wikidata.org/entity/Q42783379
http://dblp.l3s.de/d2r/resource/authors/Kuldeep_Kumar,http://www.wikidata.org/entity/Q59189803
http://dblp.l3s.de/d2r/resource/authors/Margarida_C._Coelho,http://www.wikidata.org/entity/Q56941213
http://dblp.l3s.de/d2r/resource/authors/Marco_Diani,http://www.wikidata.org/entity/Q58325833
http://dblp.l3s.de/d2r/resource/authors/O._V._Ramana_Murthy,http://www.wikidata.org/entity/Q60495463
http://dblp.l3s.de/d2r/resource/authors/Aman_B._Saleem,http://www.wikidata.org/entity/Q58790571
http://dblp.l3s.de/d2r/resource/authors/Paul_Chadderton,http://www.wikidata.org/entity/Q42510964
http://dblp.l3s.de/d2r/resource/authors/Christoph_Dehio,http://www.wikidata.org/entity/Q18599888
http://dblp.l3s.de/d2r/resource/authors/Marc_N._Coutanche,http://www.wikidata.org/entity/Q57700247
http://dblp.l3s.de/d2r/resource/authors/Carol_A._Kumamoto,http://www.wikidata.org/entity/Q79321171
http://dblp.l3s.de/d2r/resource/authors/Justin_Harris,http://www.wikidata.org/entity/Q86089734
http://dblp.l3s.de/d2r/resource/authors/Goichiro_Hanaoka,http://www.wikidata.org/entity/Q86929914
http://dblp.l3s.de/d2r/resource/authors/Joseph_A._Maldjian,http://www.wikidata.org/entity/Q40398170
http://dblp.l3s.de/d2r/resource/authors/Daniel_Klose,http://www.wikidata.org/entity/Q42186445
http://dblp.l3s.de/d2r/resource/authors/Johann_P._Klare,http://www.wikidata.org/entity/Q30503868
http://dblp.l3s.de/d2r/resource/authors/Jacques_Renaud,http://www.wikidata.org/entity/Q80802439
http://dblp.l3s.de/d2r/resource/authors/Mike_Frame,http://www.wikidata.org/entity/Q56547382
http://dblp.l3s.de/d2r/resource/authors/Robert_B._Cook,http://www.wikidata.org/entity/Q58097961
http://dblp.l3s.de/d2r/resource/authors/Alejandro_Escudero,http://www.wikidata.org/entity/Q58231922
http://dblp.l3s.de/d2r/resource/authors/Luis_Onieva,http://www.wikidata.org/entity/Q85231653
http://dblp.l3s.de/d2r/resource/authors/Hinke_de_Lau,http://www.wikidata.org/entity/Q84860583
http://dblp.l3s.de/d2r/resource/authors/Massimo_Mischi,http://www.wikidata.org/entity/Q86994548
http://dblp.l3s.de/d2r/resource/authors/Sugunadevi_Sakkiah,http://www.wikidata.org/entity/Q82538233
