doi,instance,num_citations,cls
10.1371/journal.pcbi.1002598,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/MorinUS12,3,1
10.1016/j.neuroimage.2011.02.067,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/LombardoCBBC11,6,1
10.1007/s11192-007-1950-2,http://dblp.l3s.de/d2r/resource/publications/journals/scientometrics/BornmannND08,1,0
10.1016/j.patcog.2007.01.018,http://dblp.l3s.de/d2r/resource/publications/journals/pr/DOrazioLGD07,2,1
10.1007/978-3-642-21344-1_45,http://dblp.l3s.de/d2r/resource/publications/conf/iwinac/MolinaC11,1,0
10.1016/j.neuroimage.2008.04.236,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/MulertSLKEKMLMHPJ08,2,1
10.1007/s00791-014-0230-y,http://dblp.l3s.de/d2r/resource/publications/journals/comvis/HofferPW13,1,0
10.1093/bioinformatics/btt302,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/ZhouRR13,3,1
10.1093/bioinformatics/btm471,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/LundegaardLKBN07,2,1
10.1109/2.982908,http://dblp.l3s.de/d2r/resource/publications/journals/computer/Vaughan-Nichols02,1,0
10.1080/15472450.2014.889953,http://dblp.l3s.de/d2r/resource/publications/journals/jits/KalinaVM15,1,0
10.1007/978-3-642-15745-5_47,http://dblp.l3s.de/d2r/resource/publications/conf/miccai/LamataNBNLHS10,1,0
10.1016/j.neuroimage.2010.09.013,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/RamirezGQLFLSLGB11,4,1
10.1016/j.chb.2009.06.007,http://dblp.l3s.de/d2r/resource/publications/journals/chb/RamayahRGR09,1,0
10.1093/nar/gkt940,http://dblp.l3s.de/d2r/resource/publications/journals/nar/BeerBTL14,25,1
10.1007/978-3-540-76725-1_4,http://dblp.l3s.de/d2r/resource/publications/conf/ciarp/KhatriDTHR07,1,0
10.1007/978-3-642-10684-2_56,http://dblp.l3s.de/d2r/resource/publications/conf/iconip/DehzangiPNM09,1,0
10.1016/j.neuroimage.2014.09.052,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/TruongDS14,1,0
10.1016/j.neuroimage.2013.09.013,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/CaoPSHGSEKMT14,5,1
10.1371/journal.pcbi.1000129,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/CecchiniHK08,2,1
10.1007/s10898-012-9886-3,http://dblp.l3s.de/d2r/resource/publications/journals/jgo/RyuK13,2,1
10.1007/s10489-011-0327-7,http://dblp.l3s.de/d2r/resource/publications/journals/apin/MalekER12,1,0
10.1007/s11075-009-9277-0,http://dblp.l3s.de/d2r/resource/publications/journals/na/PottsPV09,1,0
10.1016/j.sigpro.2006.08.007,http://dblp.l3s.de/d2r/resource/publications/journals/sigpro/SharmaJ07,1,0
10.1016/j.jet.2009.10.001,http://dblp.l3s.de/d2r/resource/publications/journals/jet/Gollier10,1,0
10.1007/978-3-319-16354-3_49,http://dblp.l3s.de/d2r/resource/publications/conf/ecir/HuynhHR15,1,0
10.1016/j.neuroimage.2013.03.017,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/LewSCGOWH13,1,0
10.1016/j.procs.2014.11.094,http://dblp.l3s.de/d2r/resource/publications/conf/bica/XuMCKLYVYSC14,1,0
10.1049/iet-wss.2014.0046,http://dblp.l3s.de/d2r/resource/publications/journals/iet-wss/PengHG14,1,0
10.1016/j.neucom.2007.06.017,http://dblp.l3s.de/d2r/resource/publications/journals/ijon/WarwickR08,1,0
10.1007/s003550200194,http://dblp.l3s.de/d2r/resource/publications/journals/scw/KaymakS03,1,0
10.1515/jisys-2013-0030,http://dblp.l3s.de/d2r/resource/publications/journals/jois/Catal14,1,0
10.1007/s10822-010-9366-0,http://dblp.l3s.de/d2r/resource/publications/journals/jcamd/HuWLZ10,1,0
10.1136/amiajnl-2012-001035,http://dblp.l3s.de/d2r/resource/publications/journals/jamia/GoodmanABEHHJLMPTW13,1,0
10.1016/j.neuroimage.2010.09.036,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/ChenBMBH11,3,1
10.1016/j.compmedimag.2009.09.005,http://dblp.l3s.de/d2r/resource/publications/journals/cmig/BariamisMI10,1,0
10.1093/bioinformatics/btn320,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/SrivastavaGSX08,1,0
10.1016/j.neuroimage.2011.01.046,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/GhumanMM11,1,0
10.1111/j.1540-5915.2008.00211.x,http://dblp.l3s.de/d2r/resource/publications/journals/dsj/ShahGUH08,1,0
10.1007/s11424-010-8323-2,http://dblp.l3s.de/d2r/resource/publications/journals/jossac/ChenLW11,1,0
10.1371/journal.pcbi.1000146,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/ShazmanM08,4,1
10.1016/j.diin.2014.09.003,http://dblp.l3s.de/d2r/resource/publications/journals/di/FruhwirtKKW14,1,0
10.1016/j.neuroimage.2009.12.126,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/BraunM10,4,1
10.1093/bioinformatics/btv474,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/YangWLL15,1,0
10.1186/1687-1499-2013-177,http://dblp.l3s.de/d2r/resource/publications/journals/ejwcn/TeklemariamHMD13,1,0
10.1155/2016/7686081,http://dblp.l3s.de/d2r/resource/publications/journals/cmmm/AndersonDTT16,1,0
10.1007/978-0-387-30852-4,http://dblp.l3s.de/d2r/resource/publications/series/mcs/HeydonMLY06,1,0
10.1093/bioinformatics/btm638,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/LiaoLKH08,4,1
10.1016/j.tcs.2006.08.040,http://dblp.l3s.de/d2r/resource/publications/journals/tcs/ButlerCJSW06,1,0
10.1016/j.neuroimage.2009.03.023,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/DurandPNTO09,6,1
10.1093/bioinformatics/btq073,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/NataleBCARFB10,1,0
10.1016/j.neuroimage.2014.08.049,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/FujiwaraUAJB14,1,0
10.1021/ci049714+,http://dblp.l3s.de/d2r/resource/publications/journals/jcisd/IrwinS05,47,1
10.1016/j.ejor.2006.08.005,http://dblp.l3s.de/d2r/resource/publications/journals/eor/Neumann07,1,0
10.1016/j.socnet.2009.04.001,http://dblp.l3s.de/d2r/resource/publications/journals/socnet/KrivitskyHRH09,2,1
10.1007/978-3-642-17746-0_35,http://dblp.l3s.de/d2r/resource/publications/conf/semweb/Motik10,1,0
10.1089/cpb.2007.9924,http://dblp.l3s.de/d2r/resource/publications/journals/cbsn/Eichenberg08,1,0
10.1016/j.joi.2014.09.009,http://dblp.l3s.de/d2r/resource/publications/journals/joi/Sangwal14,1,0
10.1016/j.neuroimage.2011.09.039,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/CalamanteC12,1,0
10.1109/36.934080,http://dblp.l3s.de/d2r/resource/publications/journals/tgrs/Zarco-TejadaMNMS01,2,1
10.1007/s10339-014-0611-7,http://dblp.l3s.de/d2r/resource/publications/journals/cp/PerezPMB14,1,0
10.1016/j.neuroimage.2013.07.082,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/NakagawaOIK14,1,0
10.1016/j.specom.2011.11.001,http://dblp.l3s.de/d2r/resource/publications/journals/speech/GomezSP12,1,0
10.4304/jnw.10.5.311-321,http://dblp.l3s.de/d2r/resource/publications/journals/jnw/TariqLACA15,1,0
10.4249/scholarpedia.31266,http://dblp.l3s.de/d2r/resource/publications/journals/scholarpedia/Miracle-Sole13,1,0
10.1089/106652701753307485,http://dblp.l3s.de/d2r/resource/publications/journals/jcb/RockeD01,4,1
10.1007/978-3-642-01507-6_96,http://dblp.l3s.de/d2r/resource/publications/conf/isnn/MoghbelliRS09,1,0
10.1111/j.1467-8535.2012.01344.x,http://dblp.l3s.de/d2r/resource/publications/journals/bjet/Reynolds13,1,0
10.5220/0005121704160420,http://dblp.l3s.de/d2r/resource/publications/conf/icinco/LinartsBK14,1,0
10.1089/153623103322006508,http://dblp.l3s.de/d2r/resource/publications/journals/omics/Kennedy03,1,0
10.1111/j.1365-2575.2012.00408.x,http://dblp.l3s.de/d2r/resource/publications/journals/isj/CharafRH13,1,0
10.1016/j.eswa.2009.05.045,http://dblp.l3s.de/d2r/resource/publications/journals/eswa/KrishnanBCCR10,2,1
10.1021/ci400577a,http://dblp.l3s.de/d2r/resource/publications/journals/jcisd/GhemtioSYHFX14,1,0
10.1137/120875247,http://dblp.l3s.de/d2r/resource/publications/journals/siamco/MaL13,1,0
10.1007/978-3-540-92673-3_4,http://dblp.l3s.de/d2r/resource/publications/series/ihis/AntoniouH09,1,0
10.1007/978-3-319-14803-8_29,http://dblp.l3s.de/d2r/resource/publications/conf/acal/ArefinRBM15,1,0
10.1007/3-540-45329-6_12,http://dblp.l3s.de/d2r/resource/publications/conf/epia/SoaresPB01,1,0
10.1155/2014/864979,http://dblp.l3s.de/d2r/resource/publications/journals/cmmm/CaoQXSZL14,1,0
10.1016/j.ipm.2007.10.001,http://dblp.l3s.de/d2r/resource/publications/journals/ipm/HilligossR08,1,0
10.1016/j.socnet.2009.06.004,http://dblp.l3s.de/d2r/resource/publications/journals/socnet/ToivonenKKOSK09,1,0
10.1007/11508373_3,http://dblp.l3s.de/d2r/resource/publications/conf/context/BazireB05,2,1
10.1109/70.768179,http://dblp.l3s.de/d2r/resource/publications/journals/trob/AdamsH99,1,0
10.1155/2013/907501,http://dblp.l3s.de/d2r/resource/publications/journals/ijbi/ZhuWBR13,1,0
10.3389/fninf.2011.00001,http://dblp.l3s.de/d2r/resource/publications/journals/fini/SperkaD11,6,1
10.1093/nar/gkn854,http://dblp.l3s.de/d2r/resource/publications/journals/nar/Miranda-SaavedraDTTG09,3,1
10.1007/s10260-007-0061-9,http://dblp.l3s.de/d2r/resource/publications/journals/sma/PratesiS08,1,0
10.1177/0037549703040937,http://dblp.l3s.de/d2r/resource/publications/journals/simulation/FallerKT03,3,1
10.1093/bioinformatics/btu362,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/Popitsch14,1,0
10.1093/bioinformatics/btt514,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/TudoseHMOTDKES13,2,1
10.1007/s10916-008-9226-9,http://dblp.l3s.de/d2r/resource/publications/journals/jms/Yan10,1,0
10.1016/j.envsoft.2014.12.003,http://dblp.l3s.de/d2r/resource/publications/journals/envsoft/EwertRBWTKOIJRS15,2,1
10.1007/978-3-642-32615-8_54,http://dblp.l3s.de/d2r/resource/publications/conf/bionetics/IvanescuBHEF10,1,0
10.1016/j.asoc.2009.11.022,http://dblp.l3s.de/d2r/resource/publications/journals/asc/SuW11,1,0
10.1007/s11047-008-9091-y,http://dblp.l3s.de/d2r/resource/publications/journals/nc/LeporatiMZPP09,1,0
10.1007/978-0-387-84919-5,http://dblp.l3s.de/d2r/resource/publications/series/ais/ShoniregunDM10,1,0
10.1007/s11517-013-1074-1,http://dblp.l3s.de/d2r/resource/publications/journals/mbec/BramanZLHL14,3,1
10.3389/fninf.2016.00013,http://dblp.l3s.de/d2r/resource/publications/journals/fini/PastorePGMM16,1,0
10.1186/s12859-016-1015-8,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/HartM16,1,0
10.1093/bib/1.4.357,http://dblp.l3s.de/d2r/resource/publications/journals/bib/GelfandNNM00,2,1
10.1109/78.972478,http://dblp.l3s.de/d2r/resource/publications/journals/tsp/PeiD02,1,0
10.1007/s004220050586,http://dblp.l3s.de/d2r/resource/publications/journals/bc/SpoelstraSA00,1,0
10.1007/s12021-014-9255-0,http://dblp.l3s.de/d2r/resource/publications/journals/ni/MottiniDB15,1,0
10.1089/cyber.2010.0100,http://dblp.l3s.de/d2r/resource/publications/journals/cbsn/GoriniCLMR11,9,1
10.1016/j.chb.2013.12.016,http://dblp.l3s.de/d2r/resource/publications/journals/chb/FridinB14,2,1
10.1093/nar/gkl928,http://dblp.l3s.de/d2r/resource/publications/journals/nar/KuhnKZTTTSSSSRRRPPHHHDCBBBHK07,4,1
10.1007/s11517-012-1006-5,http://dblp.l3s.de/d2r/resource/publications/journals/mbec/NoortFCBH13,3,1
10.1007/978-3-642-03040-6_49,http://dblp.l3s.de/d2r/resource/publications/conf/iconip/AlvarezLGRSPS09,1,0
10.3390/mi5041416,http://dblp.l3s.de/d2r/resource/publications/journals/micromachines/ZhangLLH14,1,0
10.1016/j.cose.2009.01.001,http://dblp.l3s.de/d2r/resource/publications/journals/compsec/LiWTLY09,1,0
10.3390/a2010200,http://dblp.l3s.de/d2r/resource/publications/journals/algorithms/MartinSL09,1,0
10.1136/amiajnl-2012-001509,http://dblp.l3s.de/d2r/resource/publications/journals/jamia/MalinEO13,2,1
10.1016/j.future.2011.04.020,http://dblp.l3s.de/d2r/resource/publications/journals/fgcs/QuanMSG12,1,0
10.1016/j.neunet.2015.02.013,http://dblp.l3s.de/d2r/resource/publications/journals/nn/CladyIB15,1,0
10.1021/ci4002475,http://dblp.l3s.de/d2r/resource/publications/journals/jcisd/YlilauriP13,2,1
10.1016/j.jbi.2013.04.004,http://dblp.l3s.de/d2r/resource/publications/journals/jbi/WeissBJGML13,1,0
10.1002/asi.23396,http://dblp.l3s.de/d2r/resource/publications/journals/jasis/BornmannB15,1,0
10.1093/database/bar026,http://dblp.l3s.de/d2r/resource/publications/journals/biodb/ZhangBCGHHLRWWWYK11,11,1
10.1093/bioinformatics/bts507,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/KumarSPT12,13,1
10.1093/database/bat018,http://dblp.l3s.de/d2r/resource/publications/journals/biodb/RappaportNSTGSBBMSL13,13,1
10.1016/j.im.2004.07.001,http://dblp.l3s.de/d2r/resource/publications/journals/iam/WuW05,2,1
10.1007/978-3-540-30581-1_1,http://dblp.l3s.de/d2r/resource/publications/conf/semweb/CardosoS04,1,0
10.1186/1471-2105-14-303,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/DeJesusI13,3,1
10.1093/bioinformatics/btn396,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/HirschH08,2,1
10.1136/amiajnl-2014-002767,http://dblp.l3s.de/d2r/resource/publications/journals/jamia/HanauerSZMSAR14,2,1
10.1007/s11075-011-9492-3,http://dblp.l3s.de/d2r/resource/publications/journals/na/JatorL12,1,0
10.1007/s10589-005-2054-7,http://dblp.l3s.de/d2r/resource/publications/journals/coap/EmbrechtsKP05,1,0
10.1016/j.neuroimage.2010.01.029,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/PapageorgopoulouRRHCGBR10,1,0
10.1002/jcc.23169,http://dblp.l3s.de/d2r/resource/publications/journals/jcc/PerrinNI13,1,0
10.1093/bioinformatics/btq684,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/BottoloCHLPTTR11,1,0
10.1007/s00521-011-0643-1,http://dblp.l3s.de/d2r/resource/publications/journals/nca/GharavianSNG12,1,0
10.1007/s00146-005-0003-8,http://dblp.l3s.de/d2r/resource/publications/journals/ais/Gigliotti06a,1,0
10.1093/bioinformatics/13.2.145,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/Wozniak97,3,1
10.1371/journal.pcbi.1002054,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/SilvaBSH11,6,1
10.1371/journal.pcbi.1002009,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/CruseW11,4,1
10.1109/70.406947,http://dblp.l3s.de/d2r/resource/publications/journals/trob/Jankovic95,1,0
10.1093/nar/gkp966,http://dblp.l3s.de/d2r/resource/publications/journals/nar/KoetschanFKSRSMWS10,6,1
10.1186/s12859-014-0381-3,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/LuCHC14,2,1
10.1007/s11128-004-7712-7,http://dblp.l3s.de/d2r/resource/publications/journals/qip/SarandyWL04,2,1
10.1007/978-3-642-30850-5_34,http://dblp.l3s.de/d2r/resource/publications/conf/wea/WalterosP12,1,0
10.1021/ci0496797,http://dblp.l3s.de/d2r/resource/publications/journals/jcisd/VidalTP05,3,1
10.1007/s11263-006-7899-4,http://dblp.l3s.de/d2r/resource/publications/journals/ijcv/FelzenszwalbH06,3,1
10.1016/j.compbiomed.2013.07.001,http://dblp.l3s.de/d2r/resource/publications/journals/cbm/MehmoodESB13,1,0
10.1016/j.adhoc.2014.11.020,http://dblp.l3s.de/d2r/resource/publications/journals/adhoc/JiaWC15,1,0
10.1016/j.neuroimage.2013.10.034,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/GroeschelTNBWVC14,7,1
10.1093/bioinformatics/btp314,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/LeeHGCL09,3,1
10.1109/42.774169,http://dblp.l3s.de/d2r/resource/publications/journals/tmi/ZanaK99,3,1
10.1016/j.jbi.2015.03.002,http://dblp.l3s.de/d2r/resource/publications/journals/jbi/KimLYW15,3,1
10.1007/978-3-642-31454-4_23,http://dblp.l3s.de/d2r/resource/publications/conf/um/TockerCCH12,1,0
10.1093/bib/6.2.118,http://dblp.l3s.de/d2r/resource/publications/journals/bib/RogozinSBK05,4,1
10.1186/1752-0509-5-67,http://dblp.l3s.de/d2r/resource/publications/journals/bmcsb/ShenHLWZWTWFSYNHL11,2,1
10.1136/amiajnl-2011-000295,http://dblp.l3s.de/d2r/resource/publications/journals/jamia/SavovaOMCCGISCW12,1,0
10.1093/nar/gku1215,http://dblp.l3s.de/d2r/resource/publications/journals/nar/VlachosPKGVKAMKKFDH15,35,1
10.1093/bioinformatics/btp382,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/ThompsonSLG09,2,1
10.1186/1471-2105-11-187,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/NiuFSL10,19,1
10.1016/j.neuroimage.2011.03.029,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/KoikkalainenLTRWS11,2,1
10.1162/106454698568576,http://dblp.l3s.de/d2r/resource/publications/journals/alife/Sipper98,1,0
10.1518/001872000779656624,http://dblp.l3s.de/d2r/resource/publications/journals/hf/RogersLR00,1,0
10.1007/978-3-540-74494-8_91,http://dblp.l3s.de/d2r/resource/publications/conf/ica/KoldovskyT07,1,0
10.1371/journal.pcbi.1002037,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/XieEXB11,8,1
10.1093/nar/gks1151,http://dblp.l3s.de/d2r/resource/publications/journals/nar/TanzCHVSM13,11,1
10.1093/bioinformatics/btu473,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/ListBPCSTTBM14,2,1
10.1016/j.artmed.2010.04.012,http://dblp.l3s.de/d2r/resource/publications/journals/artmed/KuziemskyL10,1,0
10.1111/cogs.12224,http://dblp.l3s.de/d2r/resource/publications/journals/cogsci/RiggsAK15,1,0
10.3389/fncom.2013.00158,http://dblp.l3s.de/d2r/resource/publications/journals/ficn/PinotsisLF13,3,1
10.1093/bioinformatics/btu472,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/JiangCFR14,5,1
10.1007/s11257-014-9149-8,http://dblp.l3s.de/d2r/resource/publications/journals/umuai/OrjiVM14,1,0
10.1007/s10009-010-0171-9,http://dblp.l3s.de/d2r/resource/publications/journals/sttt/DAmbrosLLR11,1,0
10.1016/j.chb.2009.11.010,http://dblp.l3s.de/d2r/resource/publications/journals/chb/KimK10,1,0
10.1371/journal.pcbi.1002682,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/StanevaHLW12,3,1
10.1093/database/baw040,http://dblp.l3s.de/d2r/resource/publications/journals/biodb/CallahanAASFPSV16,1,0
10.1186/1472-6947-7-39,http://dblp.l3s.de/d2r/resource/publications/journals/midm/OCathainMAOH07,1,0
10.1155/2016/6972818,http://dblp.l3s.de/d2r/resource/publications/journals/cin/PamucarVAM16,1,0
10.1007/s11948-015-9667-8,http://dblp.l3s.de/d2r/resource/publications/journals/see/DuBoisCTWBAM16,1,0
10.1016/j.jmva.2014.11.005,http://dblp.l3s.de/d2r/resource/publications/journals/ma/LiuL15,1,0
10.1007/s10339-012-0470-z,http://dblp.l3s.de/d2r/resource/publications/journals/cp/CoelloBI12,2,1
10.1371/journal.pcbi.1002088,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/VaggiDMFMMGSC11,2,1
10.1371/journal.pcbi.1004567,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/Gershman15,1,0
10.1021/ci700415g,http://dblp.l3s.de/d2r/resource/publications/journals/jcisd/Perez-NuenoRRPBT08,1,0
10.1371/journal.pcbi.1002569,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/PnevmatikakisKCSJP12,1,0
10.1093/bioinformatics/btn490,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/MartinezPP08,1,0
10.1093/nar/gkq1156,http://dblp.l3s.de/d2r/resource/publications/journals/nar/KamburovPGWLH11,25,1
10.1016/j.amc.2011.12.066,http://dblp.l3s.de/d2r/resource/publications/journals/amc/Elsaid12,1,0
10.1016/j.intcom.2010.04.002,http://dblp.l3s.de/d2r/resource/publications/journals/iwc/HassenzahlDG10,2,1
10.1080/00207721.2014.909093,http://dblp.l3s.de/d2r/resource/publications/journals/ijsysc/Linares-PerezCG14,1,0
10.1186/1471-2105-8-341,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/HuangFRHLZ07,4,1
10.1007/s10339-010-0363-y,http://dblp.l3s.de/d2r/resource/publications/journals/cp/MishraM10,1,0
10.1186/1471-2105-13-14,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/AyyashTA12,1,0
10.1016/j.media.2005.04.009,http://dblp.l3s.de/d2r/resource/publications/journals/mia/MartinIABK05,1,0
10.1007/11816102_52,http://dblp.l3s.de/d2r/resource/publications/conf/icic/Han06,1,0
10.1016/j.neuroimage.2012.09.003,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/HughesMY13,1,0
10.1021/ci400639r,http://dblp.l3s.de/d2r/resource/publications/journals/jcisd/TibertiILISP14,4,1
10.1016/j.neuroimage.2009.04.040,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/EisenbergerIRMI09,4,1
10.1007/978-3-642-02267-8_26,http://dblp.l3s.de/d2r/resource/publications/conf/iwinac/BolognaDP09,1,0
10.1093/nar/gkh073,http://dblp.l3s.de/d2r/resource/publications/journals/nar/WheelerCEFHMPSSSSTW04,1,0
10.1007/978-3-319-24917-9_19,http://dblp.l3s.de/d2r/resource/publications/conf/symbiotic/WenzelMLBB15,1,0
10.1155/2014/653487,http://dblp.l3s.de/d2r/resource/publications/journals/cmmm/DixitV14,1,0
10.1007/978-3-642-31424-7_35,http://dblp.l3s.de/d2r/resource/publications/conf/cav/BogomolovFGLPW12,1,0
10.1016/j.compedu.2010.12.008,http://dblp.l3s.de/d2r/resource/publications/journals/ce/MonteroLNS11,1,0
10.1016/j.neuroimage.2011.12.051,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/FoxF12,1,0
10.1007/s11036-008-0123-8,http://dblp.l3s.de/d2r/resource/publications/journals/monet/JardoshPBAIV09,1,0
10.1093/bioinformatics/btn371,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/LippiPPRF08,1,0
10.1111/cogs.12228,http://dblp.l3s.de/d2r/resource/publications/journals/cogsci/LogacevV16,2,1
10.1089/cmb.2009.0062,http://dblp.l3s.de/d2r/resource/publications/journals/jcb/ShiSLM10,1,0
10.1016/j.envsoft.2013.12.019,http://dblp.l3s.de/d2r/resource/publications/journals/envsoft/KramersHLW14,1,0
10.1016/j.ecoinf.2009.06.003,http://dblp.l3s.de/d2r/resource/publications/journals/ecoi/RamosF09,2,1
10.1016/j.neuroimage.2014.12.063,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/VossZ15,2,1
10.1007/s00521-011-0772-6,http://dblp.l3s.de/d2r/resource/publications/journals/nca/AkramD12,1,0
10.1016/j.knosys.2012.07.020,http://dblp.l3s.de/d2r/resource/publications/journals/kbs/JiangZZ13,1,0
10.1016/j.neuroimage.2012.06.052,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/MontembeaultJDCGMLBB12,6,1
10.1016/j.patcog.2012.03.002,http://dblp.l3s.de/d2r/resource/publications/journals/pr/BernalSV12,2,1
10.1007/s00224-007-9009-6,http://dblp.l3s.de/d2r/resource/publications/journals/mst/BernasconiCLP08,1,0
10.1093/bioinformatics/btm474,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/NegiSOPB07,5,1
10.1186/1471-2105-12-400,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/TulpanLBCC11,3,1
10.1007/s10339-010-0370-z,http://dblp.l3s.de/d2r/resource/publications/journals/cp/LaengOHM11,3,1
10.1186/1471-2105-9-142,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/TanFX08,1,0
10.1016/j.compbiomed.2013.08.005,http://dblp.l3s.de/d2r/resource/publications/journals/cbm/TangGRQP13,1,0
10.1186/1752-0509-2-30,http://dblp.l3s.de/d2r/resource/publications/journals/bmcsb/CaoL08,1,0
10.1093/nar/gkj131,http://dblp.l3s.de/d2r/resource/publications/journals/nar/KummerfeldT06,4,1
10.1016/j.neuroimage.2008.01.009,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/HeimEA08,3,1
10.1002/asi.20183,http://dblp.l3s.de/d2r/resource/publications/journals/jasis/MatiaALMS05,1,0
10.1007/s10639-009-9114-z,http://dblp.l3s.de/d2r/resource/publications/journals/eait/StoltenkampK11,1,0
10.1016/j.amc.2015.09.059,http://dblp.l3s.de/d2r/resource/publications/journals/amc/ZhiS0W16,1,0
10.1016/j.media.2014.06.010,http://dblp.l3s.de/d2r/resource/publications/journals/mia/ZikicGC14,3,1
10.1016/j.neuroimage.2015.08.068,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/KimR16,2,1
10.1007/s10916-015-0223-5,http://dblp.l3s.de/d2r/resource/publications/journals/jms/WangDWH15,1,0
10.1287/mksc.1070.0317,http://dblp.l3s.de/d2r/resource/publications/journals/mktsci/Bruce08,1,0
10.1016/j.amc.2004.08.045,http://dblp.l3s.de/d2r/resource/publications/journals/amc/Shahmorad05,1,0
10.1155/2010/746052,http://dblp.l3s.de/d2r/resource/publications/journals/ejasp/SchettiniC10,1,0
10.1136/amiajnl-2012-001027,http://dblp.l3s.de/d2r/resource/publications/journals/jamia/MohammedJCFO13,1,0
10.1007/978-3-642-03348-3_26,http://dblp.l3s.de/d2r/resource/publications/conf/adma/MasadaHSO09,1,0
10.1093/nar/gkq429,http://dblp.l3s.de/d2r/resource/publications/journals/nar/GobleBACMNBBRLR10,6,1
10.1111/j.1467-8659.2012.03175.x,http://dblp.l3s.de/d2r/resource/publications/journals/cgf/HuFL12,1,0
10.1093/bioinformatics/btv674,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/AudainRHFP16,2,1
10.1162/neco.1994.6.4.559,http://dblp.l3s.de/d2r/resource/publications/journals/neco/Field94,3,1
10.1016/j.bspc.2014.09.003,http://dblp.l3s.de/d2r/resource/publications/journals/bspc/ShuklaM15a,1,0
10.1016/j.compedu.2013.08.003,http://dblp.l3s.de/d2r/resource/publications/journals/ce/BarzilaiB14,1,0
10.1016/j.adhoc.2013.04.010,http://dblp.l3s.de/d2r/resource/publications/journals/adhoc/VidalPGM13,1,0
10.1093/nar/gkp892,http://dblp.l3s.de/d2r/resource/publications/journals/nar/TurnerM10,12,1
10.1007/s00224-004-1177-z,http://dblp.l3s.de/d2r/resource/publications/journals/mst/DrosteJW06,1,0
